node_id,grid_region_id
42917153,307
105045202,34
451074830,167
42917138,267
390519635,169
451074820,167
42917111,348
42917104,348
42917093,267
105045141,53
105045139,53
42917072,289
42917070,290
105045111,17
105045103,35
105045100,35
105045094,37
105045090,37
105045083,37
580049400,55
2552945344,182
42916999,328
219863957,167
42916976,201
42916958,329
42916957,309
2547440279,267
42916952,189
457366082,306
42916939,349
2547440211,267
42916873,307
42916868,307
42916865,307
105044899,14
105044888,13
42916766,229
42916741,344
571398359,116
571398354,116
42916719,285
42916702,345
42916683,343
42916641,328
2655180995,113
42916607,327
296933818,128
296933787,128
296933779,128
296933778,128
457365702,306
42916510,287
42916485,266
42916474,266
105044474,15
1817104760,247
105044471,15
105044469,15
42916411,287
105044455,52
42916402,287
42916390,201
105044435,53
42916375,227
105044424,53
42916360,227
42916300,289
105044327,16
105044322,16
105044321,16
105044318,16
42916259,283
42916239,248
42916230,248
105044278,15
42916228,248
105044274,15
42916218,228
42916205,228
2053820238,189
42916155,229
42916150,228
42916137,247
42916119,247
42916109,367
42916106,347
42916100,347
42916088,367
42916086,367
42916081,307
105044113,37
694867356,95
42916055,307
105044104,37
2756630009,285
42916034,327
2756630002,285
42916022,327
42916016,327
2756629984,285
42916014,327
42915996,327
42915994,307
42915987,307
42915971,347
42915962,347
42915954,347
2554517147,267
42915934,284
42915872,347
42915871,347
42915869,347
2554517056,267
42915832,329
105043872,33
105043871,34
42915810,330
42915807,330
105043850,33
42915789,347
105043834,33
42915779,267
42915765,266
42915753,266
42915742,266
42915738,266
42915734,266
105043780,14
42915730,266
105043773,57
105043769,57
42915719,267
457364855,306
105043763,57
105043756,57
42915704,267
42915672,265
42915653,249
42915648,249
42915609,343
42915596,343
1773063789,148
1773063787,148
42915556,327
42915555,327
42915551,327
42915549,327
42915540,286
42915536,286
42915529,269
42915503,269
42915499,269
2038090936,108
42915483,286
595776466,212
595776461,212
595776460,212
105043515,55
42915464,286
105043505,55
595776449,212
595776446,212
42915452,267
105043499,17
595776441,212
595776439,212
595776438,212
595776435,212
42915441,267
42915432,287
42915423,287
42915404,349
42915391,347
42915385,347
42915380,347
42915331,346
42915328,346
42915308,349
42915287,368
42915279,368
42915254,368
42915248,368
42915235,368
42915217,346
42915193,349
42915190,349
42915175,262
42915156,370
42915130,350
42915128,242
42915094,328
42915092,328
42915085,249
42914994,289
42914989,289
42914977,343
42914965,328
42914958,291
42914942,311
42914938,311
42914928,291
42914902,270
105042945,54
42914891,270
105042935,54
105042932,54
105042930,54
105042925,54
105042924,54
105042918,54
105042916,54
105042913,54
105042904,54
105042902,54
105042897,54
105042893,54
105042890,54
105042887,55
42914835,270
105042882,55
42914829,291
42914826,291
105042874,55
105042868,55
105042867,55
105042859,55
42914801,349
105042846,55
105042845,55
42914795,349
105042843,55
105042840,55
105042837,55
105042833,55
105042830,55
105042827,55
42914777,349
42914769,349
42914765,349
42914761,349
105042800,55
42914744,348
42914733,349
105042780,55
42914716,367
42914706,367
42914691,349
42914684,345
42914669,349
42914655,346
42914649,346
42914639,348
42914628,349
42914611,347
42914605,347
42914596,330
42914591,330
42914575,348
42914567,349
2025507108,258
105042599,17
42914542,348
105042590,17
42914535,348
42914527,348
105042574,54
105042572,54
42914518,348
42914509,329
42914502,247
42914412,365
42914401,370
42914392,388
42914391,388
42914373,365
2902118047,309
42914255,366
42914247,366
42914238,366
42914215,366
42914212,366
42914210,366
42914208,366
42914206,366
42914205,366
42914201,366
42914193,366
42914168,368
42914156,267
42914152,267
42914151,267
42914137,267
42914127,350
42914121,350
42914117,350
1566230959,276
42914100,311
42914085,311
42914051,310
42914032,310
42914026,310
42914017,290
42914010,367
844287099,350
694865188,90
42913815,329
42913807,329
42913788,330
42913784,330
42913781,330
42913752,330
42913722,348
42913719,348
42913716,349
42913699,347
42913686,327
42913676,367
42913659,309
42913619,230
42913609,306
42913595,286
42913584,286
42913547,327
42913544,327
42913518,327
42913494,326
42913487,326
42913485,326
42913473,326
42913465,327
42913462,327
42913445,346
42913442,346
42913419,343
42913398,343
42913363,268
42913344,347
42913332,348
42913322,348
42913296,308
42913286,308
571394907,117
42913266,308
571394891,97
42913228,368
42913214,368
42913199,368
571394777,117
42913144,346
42913083,248
42913069,343
42913066,283
42913061,283
42913043,326
42913035,343
42913027,262
42913016,369
42913011,369
42913006,369
105041033,36
105041031,36
105041029,36
105041024,36
571394606,116
105041018,36
571394599,117
2887174476,294
105041009,36
42912953,369
105040996,36
105040986,36
105040984,36
105040979,36
105040972,36
42912904,369
42912776,230
42912774,230
42912767,230
42912761,227
2860435619,311
42912757,247
42912752,388
42912750,368
42912732,368
42912724,267
42912713,267
42912707,267
42912680,267
42912673,267
42912665,267
42912662,267
42912624,307
42912609,368
105040652,33
105040650,34
42912600,348
105040638,14
2856503264,273
42912520,306
42912516,306
42912511,306
42912504,306
42912496,306
42912482,307
42912475,307
42912471,307
42912467,307
42912447,307
42912430,307
42912382,307
42912380,307
42912355,329
42912321,286
105040356,33
2666186703,14
42912264,249
42912245,249
105040291,53
105040289,53
105040283,53
42912233,250
105040279,53
105040277,53
105040275,53
592627493,187
592627492,187
592627491,187
105040270,54
592627490,187
592627488,187
105040267,54
42912210,267
105040258,36
105040256,36
105040251,36
105040249,36
105040247,36
105040244,36
42912187,249
42912183,249
105040231,36
42912157,283
42912115,270
42912094,287
42912044,286
42912035,286
42912031,286
42912024,286
42912002,287
105039984,33
105039980,33
105039977,34
105039972,38
105039970,38
1773060099,148
105039871,18
105039866,18
105039857,18
105039847,17
105039842,17
42911782,209
105039814,58
42911763,209
571393389,116
571393387,116
571393386,116
105039794,35
105039789,35
571393370,116
296928868,108
105039668,35
105039632,36
105039627,36
105039612,16
296928773,108
42911549,307
42911548,287
42911542,287
105039559,16
105039556,16
105039554,16
105039551,16
2924921658,287
2924921654,267
2924921653,267
2924921648,267
2924921645,267
2924921641,266
2924921640,266
42911432,268
42911256,248
42911253,248
42911248,248
42911242,248
42911227,248
42911218,248
42911204,248
42911158,346
42911144,368
42911108,346
42911092,366
42911089,366
42911084,366
42911071,366
42911067,366
42911062,366
42911053,366
42911049,366
42911046,367
42911042,367
42911008,350
42910995,285
42910989,285
42910962,285
105039007,13
694862257,90
42910957,265
42910952,265
42910947,265
42910930,227
42910906,266
42910891,289
42910888,289
42910842,289
105038877,33
42910816,291
105038863,33
42910812,290
42910786,346
42910782,346
105038828,14
42910774,365
42910765,366
105038812,14
42910761,346
105038796,15
42910742,346
105038788,15
105038786,15
42910736,346
42910734,346
42910713,346
42910699,346
105038697,36
42910642,230
105038691,36
105038688,36
105038686,36
105038682,36
42910631,230
105038676,36
42910603,230
42910593,230
42910579,230
42910564,289
42910545,327
42910542,327
42910533,308
105038580,37
42910530,288
105038579,37
42910523,288
105038560,37
105038552,37
42910500,288
451068180,146
105038533,16
105038530,16
42910480,249
451068157,146
451068154,146
42910429,349
42910423,349
42910411,329
105038456,53
105038454,53
42910402,329
105038450,53
42910395,329
42910389,329
42910386,329
42910380,269
42910370,349
42910361,309
42910356,309
42910339,189
105038356,13
105038354,13
42910303,329
42910300,329
105038349,13
42910297,329
300859659,114
694861582,90
694861559,90
42910256,329
42910244,269
42910230,249
105038264,38
42910208,329
42910194,329
300859562,114
42910186,309
42910163,228
42910160,228
42910153,228
42910143,228
694861435,90
694861434,90
42910121,228
42910092,209
42910082,209
42910076,209
42910013,307
42909979,288
42909965,268
42909954,288
42909950,288
42909947,288
42909938,369
42909931,345
42909919,350
42909913,350
42909910,350
42909891,366
42909867,366
42909859,370
42909857,370
42909846,370
42909842,370
42909837,349
42909834,349
105037879,54
42909829,349
105037876,54
42909824,349
105037870,54
105037866,54
42909813,323
105037860,74
105037858,74
592625072,356
42909782,247
105037820,54
105037818,54
42909764,389
105037812,54
105037809,54
105037799,54
105037790,56
105037788,36
105037784,36
42909734,309
105037779,36
105037772,36
42909718,309
105037765,36
105037761,36
105037759,36
105037755,36
42909705,289
105037752,36
105037746,36
42909691,328
105037739,36
42909684,308
42909675,247
42909657,249
42909638,266
42909632,265
42909624,250
42909611,266
42909599,266
42909571,249
105037615,35
42909564,249
105037609,35
105037601,35
105037598,35
105037596,35
105037594,35
105037592,35
42909525,266
42909521,266
42909518,266
42909510,248
42909478,289
42909471,289
42909449,271
42909426,267
1397143581,307
1397143565,287
1397143562,307
1397143560,287
1397143557,287
767998755,114
42909370,247
1397143544,287
42909357,247
105037405,14
105037395,14
42909342,247
105037388,34
42909325,247
105037369,34
105037352,34
42909290,227
42909288,227
42909281,227
105037327,34
42909266,247
42909259,247
42909241,189
293780726,129
42909236,189
42909231,189
42909227,189
42909201,209
42909195,210
42909165,285
42909157,285
105037204,54
105037199,54
42909149,285
105037182,53
42909130,265
105037178,53
42909127,265
105037176,53
42909122,265
105037168,15
105037166,15
42909114,265
105037163,15
105037160,15
105037158,15
42909105,265
42909092,346
42909077,346
42909069,346
42909058,248
42909051,248
42909028,248
105037067,52
105037065,52
42909008,310
105037056,52
42909005,310
451066683,146
42908990,270
105037028,52
42908962,250
42908954,230
105037003,52
42908947,230
42908922,230
42908916,230
42908911,230
105036953,14
42908901,230
42908896,230
42908881,230
42908871,230
42908847,230
42908836,310
42908832,310
42908828,310
42908823,290
42908816,290
105036848,53
105036840,53
105036834,33
105036832,33
105036830,33
105036825,33
42908773,309
42908764,309
42908758,309
42908735,343
42908715,266
42908692,343
42908687,343
42908666,370
42908662,370
42908658,370
494320052,67
42908653,370
42908642,369
42908639,369
494320027,67
42908631,369
494320024,67
42908626,369
42908619,369
42908614,349
767997994,95
105036653,35
767997980,115
767997979,115
105036623,18
105036620,18
42908548,209
42908540,208
42908517,209
42908503,209
42908498,209
42908487,230
42908464,309
105036510,53
42908458,309
105036506,53
105036504,53
42908453,289
105036499,17
42908448,227
42908447,227
105036496,17
42908444,268
42908412,268
42908407,268
42908398,266
42908364,228
105036405,18
105036403,18
105036399,18
42908306,229
42908259,229
661829423,299
661829420,277
42908222,323
42908183,327
42908179,327
2308356476,124
42908176,327
42908162,227
42908151,201
2439690413,250
767997494,35
105036135,33
42908085,268
105036133,33
105036127,56
105036124,56
105036122,56
105036120,56
105036118,56
42908054,287
42908024,343
42907968,343
42907966,343
571389549,98
42907859,327
42907847,291
105035884,15
105035879,53
42907821,201
105035870,53
42907815,201
105035859,14
105035857,14
42907791,346
42907785,346
42907778,346
42907745,288
42907740,288
42907724,288
42907698,268
42907664,268
105035706,36
42907656,268
105035699,14
105035696,14
42907644,323
105035688,14
105035662,35
105035659,35
105035657,36
42907592,247
42907567,227
42907558,227
105035602,52
42907551,227
42907540,227
42907526,227
42907521,227
42907497,227
42907493,227
571389125,98
42907489,227
571389111,98
42907474,227
105035520,37
42907469,227
105035518,37
105035513,54
42907463,227
105035509,54
105035501,54
42907440,207
105035487,37
42907424,283
42907400,329
42907389,329
42907377,329
2706289752,196
42907330,289
42907327,289
42907317,306
105035354,34
105035348,15
105035334,15
105035315,34
105035307,34
105035305,34
105035301,34
105035298,34
105035278,34
105035275,34
105035272,34
105035266,35
2409018676,212
105035255,35
2409018665,212
105035241,35
105035231,35
105035229,35
42907154,349
105035203,35
2447553691,210
2447553689,210
2447553687,210
106607989,269
42907062,331
694858342,91
42906986,367
42906983,367
42906971,367
105035016,34
105035012,34
105035007,34
105035005,34
105034998,34
42906927,326
105034976,54
105034972,54
105034967,54
105034965,54
105034960,53
105034954,53
105034948,18
105034935,33
105034933,33
42906852,266
42906849,266
42906842,366
42906839,366
42906827,266
42906822,266
105034852,57
105034849,57
42906782,306
300856143,114
42906772,306
42906769,306
105034814,57
42906762,286
105034811,57
105034809,57
105034801,58
105034799,58
42906749,286
42906737,286
300856103,114
42906727,286
42906720,286
42906707,366
42906703,366
694857999,111
42906698,366
300856064,134
42906691,346
42906687,346
580039056,35
42906680,346
42906676,346
42906672,346
42906668,346
300856027,134
300856017,134
300856016,134
42906645,326
42906641,306
42906634,306
42906630,306
42906624,267
42906611,290
42906606,290
42906584,282
42906560,326
42906557,326
42906546,347
42906542,347
42906530,327
300855889,134
42906520,326
42906516,326
105034548,36
105034545,36
42906489,350
42906487,350
42906466,330
105034509,55
42906458,330
105034504,36
42906454,330
105034499,36
42906439,209
42906428,209
42906425,209
42906419,209
42906413,209
42906401,350
42906393,350
42906387,210
42906377,308
42906369,308
42906358,327
42906354,327
79082180,75
42906342,327
42906336,307
42906334,307
42906304,269
42906293,269
42906275,269
42906255,269
42906250,269
42906242,267
42906224,286
42906219,286
42906217,286
42906206,287
42906197,267
42906193,267
42906187,269
42906123,268
42906116,268
42906112,268
42906108,268
42906104,248
694857365,111
694857364,111
105034108,34
42906048,343
42906045,343
42906038,343
105034085,34
105034082,34
42906028,343
105034076,34
42906024,343
694857321,111
42906018,343
42906015,343
42906007,306
42906003,306
42905999,306
694857292,111
42905987,306
42905980,306
105034029,56
105034023,56
105034021,56
42905971,306
42905961,306
42905955,306
42905941,290
42905936,290
42905931,291
42905924,291
42905919,286
42905918,287
42905897,329
42905884,248
42905877,248
42905875,248
42905857,247
694857155,111
42905848,247
694857141,111
694857140,111
42905822,247
694857118,111
42905815,247
42905805,248
42905801,248
42905777,307
42905772,347
42905766,327
42905758,367
42905747,367
105033794,16
42905744,367
105033789,35
42905733,266
42905706,307
559590867,296
42905684,326
105033710,33
105033707,33
694856944,111
105033689,17
105033687,37
42905632,345
42905627,345
42905624,345
42905613,345
42905608,345
561950065,170
42905596,365
42905594,345
42905584,345
42905576,325
42905571,325
42905559,268
42905546,267
42905517,266
42905512,266
42905508,266
42905504,266
42905498,266
42905494,266
42905485,266
42905483,266
105033521,36
42905468,287
105033516,36
42905461,287
105033510,36
105033506,36
105033501,37
105033499,37
42905448,287
105033497,37
42905444,287
42905440,287
42905431,287
42905415,287
42905408,287
105033454,38
105033452,38
42905402,287
42905393,267
42905384,287
105033433,54
105033430,54
105033426,54
105033423,54
42905372,307
105033419,54
42905363,307
105033409,54
105033402,54
42905345,307
105033393,74
105033390,74
105033388,74
105033385,74
105033379,74
42905327,368
42905324,368
105033363,74
42905308,309
105033354,74
42905289,325
42905283,325
105033324,54
42905266,346
42905251,328
42905245,308
42905218,230
42905205,209
42905203,209
42905188,230
42905182,230
42905129,349
42905118,308
42905091,267
42905083,369
42905082,369
42905073,247
42905049,368
42905045,368
42905038,368
42905035,368
42905020,323
42905009,268
42905004,268
42904999,268
42904992,268
42904986,326
42904974,349
42904940,346
42904930,346
42904919,271
105032965,52
42904914,271
105032961,52
42904897,331
42904874,307
559590033,296
1396352602,233
559590013,296
105032894,37
105032885,37
105032873,37
105032866,37
105032862,37
105032859,37
105032856,37
42904804,291
105032852,37
105032848,37
42904796,306
105032838,37
105032830,36
42904775,305
42904772,305
42904735,310
42904725,347
42904722,347
42904718,347
42904711,347
42904708,347
42904693,328
105032736,33
105032722,33
42904669,309
42904656,328
42904645,329
42904640,329
42904628,329
42904606,209
105032641,72
105032639,72
42904586,209
42904573,229
42904563,269
42904559,269
42904545,249
1396352292,234
1396352290,234
42904530,229
42904528,229
42904515,208
2814027945,130
42904507,229
42904502,229
105032548,33
105032538,33
42904480,208
42904473,229
105032507,54
42904454,229
105032501,74
42904433,230
42904429,230
105032425,54
105032422,54
105032420,54
105032416,54
105032410,54
105032404,54
105032399,54
42904348,365
105032397,54
105032395,74
42904345,365
105032390,74
42904304,365
694855601,130
694855600,130
42904299,365
42904296,366
42904294,366
42904285,366
42904278,366
105032306,54
105032303,54
105032301,54
105032296,54
105032294,74
105032292,73
42904235,227
105032284,36
105032279,36
2395646369,185
105032278,36
2395646367,185
105032276,36
42904211,229
42904206,229
42904193,228
694855474,130
42904174,228
42904155,228
42904130,247
42904122,247
42904099,227
42904077,286
42904058,290
42904056,290
42904039,309
300853392,114
300853389,114
300853383,114
2545068038,83
694855303,130
42903997,265
300853362,114
42903992,265
300853360,114
42903984,265
42903975,267
42903966,267
300853334,115
42903957,267
694855254,130
42903952,267
42903947,267
42903944,267
42903938,249
42903928,249
42903925,249
42903909,266
42903903,266
42903900,266
42903897,266
42903892,266
42903889,266
42903883,266
300853249,95
42903877,267
300853243,95
42903868,267
42903865,267
42903857,266
300853218,95
300853208,95
300853207,95
42903829,249
42903821,249
42903808,250
42903789,285
300853150,75
42903773,307
300853138,75
42903766,307
300853128,75
42903737,262
1570152727,255
300853081,75
300853069,55
1570152698,255
105031733,13
105031720,13
300853039,55
300853037,55
105031709,13
105031682,13
42903624,343
300852991,55
42903622,343
300852989,55
694854920,130
300852987,55
105031666,15
300852983,55
105031662,15
694854912,130
300852980,55
42903608,227
300852971,75
42903602,227
300852967,75
42903598,227
105031644,13
300852960,75
559588757,296
42903584,369
105031629,13
42903566,388
42903559,388
42903553,389
105031600,33
105031592,33
105031588,33
42903537,290
300852905,115
42903531,291
105031578,33
42903523,366
105031566,33
300852881,114
42903507,346
300852872,114
42903502,346
300852866,114
42903490,346
694854788,130
42903482,346
42903461,326
42903452,326
42903445,326
42903433,326
42903427,326
300852776,95
42903407,343
300852757,95
42903382,310
300852749,95
42903379,310
300852736,95
300852728,95
42903338,311
42903334,311
300852699,95
42903330,311
42903326,311
300852692,95
42903322,311
300852675,95
300852672,95
42903293,285
42903289,285
42903283,286
300852639,114
42903266,286
42903262,286
42903254,267
300852617,114
42903245,267
42903234,267
300852601,114
42903231,267
42903226,267
300852594,114
42903223,267
42903220,267
42903217,267
42903198,269
42903193,269
694854483,130
42903168,268
42903167,268
694854466,130
42903166,268
42903165,268
694854464,130
42903160,269
42903157,269
42903153,269
42903147,269
42903142,269
42903127,269
1397137306,306
1397137303,307
42903120,268
1397137300,306
42903115,268
42903078,343
105031127,16
42903076,343
105031120,16
42903067,343
105031116,16
42903065,343
105031109,16
105031098,16
703505075,194
42903033,228
105031080,16
42903011,328
105031053,16
42902983,348
42902929,368
105030973,54
42902923,368
752263685,172
105030968,54
105030965,54
105030962,54
105030960,54
42902909,227
105030957,54
42902907,227
42902896,227
42902894,227
42902886,249
105030921,74
105030916,74
105030912,74
105030910,74
1764400318,214
42902852,308
42902850,308
1764400306,213
42902844,326
1764400292,213
42902825,228
42902820,228
42902810,228
42902805,228
42902759,269
105030801,33
42902743,270
42902739,270
105030783,33
42902726,286
42902721,286
42902718,286
2565513950,349
105030759,33
105030755,33
105030752,33
42902687,288
42902673,268
42902660,268
42902651,268
42902649,268
42902643,268
42902640,268
2807734607,229
42902622,287
105030666,35
42902616,286
42902612,309
105030661,35
42902610,309
42902597,289
569811358,55
105030609,34
42902552,289
42902543,369
105030591,34
42902540,369
105030581,14
105030570,14
105030568,14
42902480,309
105030529,53
105030526,53
42902475,309
42902460,268
42902454,268
42902451,268
42902446,268
105030490,14
42902440,349
42902438,349
2336662249,287
42902434,349
42902430,349
105030476,14
42902426,349
42902423,349
42902412,369
105030456,13
42902402,349
42902395,349
105030439,13
42902388,349
42902383,329
105030427,13
42902376,325
2543493537,43
42902368,345
42902338,365
42902332,365
105030380,15
42902329,345
105030374,15
105030360,54
105030358,54
105030354,54
105030346,54
42902230,229
105030275,17
105030259,17
105030251,17
105030243,17
105030236,36
105030233,36
2881658636,369
2881658631,369
535207866,91
42902057,309
535207860,90
42902051,309
105030097,36
42902043,309
535207846,111
42902039,309
42902036,289
42902033,289
535207837,91
42902029,347
42902027,347
42902021,287
535207810,91
42901997,306
42901992,289
42901987,306
42901986,306
42901979,306
42901973,307
42901967,307
42901964,307
42901955,307
42901937,288
42901928,289
42901922,289
105029969,35
42901905,306
42901897,306
105029935,16
105029931,16
42901879,288
105029926,16
105029920,16
105029919,16
105029912,16
105029907,16
105029900,16
105029899,16
105029895,16
42901827,268
42901824,268
42901817,268
42901801,370
105029768,36
105029760,36
105029757,36
105029751,35
42901701,289
105029742,35
105029727,35
105029720,35
2565512900,349
42901659,269
105029703,35
42901652,269
1396349363,234
1396349362,234
1396349360,234
1396349359,234
1396349358,234
105029649,34
105029646,34
42901588,228
42901575,228
42901572,228
105029617,54
105029614,54
105029612,54
42901546,189
105029591,17
105029574,17
42901523,189
42901479,228
42901476,228
42901470,228
42901466,228
42901424,209
42901415,311
42901399,326
42901383,307
42901370,307
106602276,269
42901363,307
42901351,307
42901350,307
42901334,326
42901330,326
42901316,309
42901310,309
42901306,309
42901291,310
42901288,310
42901278,311
42901274,311
42901269,311
2543492436,43
42901264,309
105029311,74
105029307,74
105029304,74
105029300,74
42901211,306
105029259,34
105029254,53
42901203,306
42901197,306
42901193,306
42901187,307
42901183,307
105029232,34
42901181,307
105029228,34
105029226,34
42901176,307
105029222,34
42901171,307
105029216,53
42901166,307
42901161,307
42901154,347
42901150,347
42901141,307
42901139,307
42901137,307
42901114,266
42901107,327
42901103,327
42901100,327
42901095,307
42901090,307
42901078,307
42901074,307
42901069,307
42901068,307
42901056,327
42901053,327
42901043,367
42901034,367
42901032,367
42901018,347
42901011,347
42901005,347
42900999,347
42900998,347
42900994,347
42900990,347
42900984,367
42900935,306
42900925,306
42900919,306
42900907,286
42900901,286
42900889,286
105028936,16
1242994591,210
42900877,286
42900865,286
42900857,286
42900851,286
42900841,286
42900829,327
42900823,327
42900818,327
42900812,328
42900811,328
42900802,346
105028850,55
42900799,346
42900792,329
42900781,328
42900772,328
105028817,54
42900764,327
105028813,54
105028809,54
105028807,74
661821952,249
105028801,74
42900746,329
42900737,329
42900732,329
661821929,225
42900710,347
42900704,327
661821901,244
42900694,347
42900691,347
42900675,230
105028723,34
105028721,34
42900671,230
105028715,34
42900665,230
105028712,33
42900660,209
105028709,33
42900657,209
42900647,230
597334499,228
597334498,228
42900636,209
597334486,228
42900618,209
597334463,228
42900574,208
42900539,310
42900531,368
42900529,368
42900519,348
42900511,348
42900473,228
42900467,289
42900460,228
42900441,308
42900430,221
42900424,221
105028463,15
105028458,15
42900397,189
42900382,329
42900379,309
42900371,329
42900365,329
42900355,329
42900348,329
42900331,248
42900323,210
42900319,210
42900309,210
105028326,34
105028325,34
42900269,229
105028311,34
105028306,53
105028304,53
105028298,37
42900239,229
105028287,38
105028284,38
105028268,38
42900209,228
42900200,268
42900195,268
42900147,288
42900130,268
42900121,268
42900111,247
42900106,247
42900104,247
42900096,288
42900093,288
42900086,267
105028135,52
42900080,266
105028122,52
42900068,266
105028112,52
42900061,343
105028094,36
42900044,248
105028093,36
42900041,248
42900030,247
42900020,248
42900018,248
42899999,266
42899990,265
42899987,265
42899977,249
42899974,249
42899946,266
42899942,266
42899934,267
42899931,267
42899929,267
42899928,267
42899921,250
42899914,250
42899903,249
42899892,247
42899888,247
42899883,247
42899868,369
42899866,369
1345229600,297
42899862,369
42899857,267
42899854,308
42899849,308
42899845,308
42899835,287
42899829,288
42899823,369
42899817,369
1345229522,296
42899741,287
42899731,287
42899721,287
42899718,287
105027762,15
42899705,267
42899699,267
42899690,267
42899677,267
42899669,267
105027712,34
42899662,247
105027711,34
42899657,247
42899655,247
105027701,34
42899649,247
42899648,247
105027694,34
42899641,247
42899632,247
42899627,247
42899619,247
42899607,247
42899592,247
42899586,247
42899577,227
42899565,227
42899552,227
559584716,316
42899546,227
42899529,262
42899512,248
42899508,248
42899504,248
42899500,248
42899494,248
42899491,248
42899484,248
42899468,307
42899464,307
105027513,53
42899461,307
42899455,307
42899447,307
105027495,53
105027487,53
42899435,307
105027482,17
42899428,307
105027476,17
105027474,17
42899420,307
42899413,287
42899406,286
105027444,38
42899379,288
42899370,288
42899364,308
42899357,303
42899354,303
42899352,303
42899350,303
42899233,307
42899216,267
105027265,38
105027264,38
105027252,38
105027247,37
105027238,37
42899185,345
105027233,54
105027231,54
105027224,54
105027213,37
42899163,346
105027211,37
42899159,346
105027206,37
42899156,346
105027202,37
42899147,367
42899146,367
42899143,367
42899134,367
42899126,367
42899122,367
42899118,367
42899114,367
42899101,343
42899086,343
42899080,343
42899073,323
42899068,248
42899060,248
42899051,248
42899045,248
42899040,248
42899037,248
42899031,347
42899016,326
42899014,326
42899011,306
42899010,306
42899000,367
42898998,367
42898994,367
42898991,367
42898986,367
42898981,367
42898974,367
42898970,367
42898968,367
42898962,347
105026983,33
105026981,33
42898929,326
42898923,326
42898919,326
42898915,326
42898891,229
42898888,229
42898872,228
42898864,228
42898828,227
42898825,207
42898821,348
105026847,58
105026844,58
105026843,58
106599704,269
105026839,58
42898788,267
105026830,73
105026825,73
105026821,73
105026801,34
105026799,34
42898743,268
105026787,54
105026783,53
105026781,53
42898724,310
42898707,310
42898693,310
42898691,310
42898689,310
105026727,34
105026725,34
2887160188,295
105026722,34
105026720,35
105026716,35
105026711,56
105026707,56
105026705,56
105026701,56
105026699,56
105026694,56
105026690,56
105026688,36
105026684,36
105026681,36
105026677,36
105026666,36
105026659,36
105026657,36
105026646,36
105026644,36
42898594,310
105026641,36
105026636,57
105026634,37
42898582,307
105026631,37
105026626,38
42898571,309
105026617,58
105026615,58
42898552,326
42898539,311
42898537,311
42898530,311
42898517,309
2123008508,109
42898512,309
42898504,308
42898501,308
42898496,308
42898483,308
2123008478,109
42898476,308
42898466,327
42898464,327
2123008455,109
105026507,15
42898452,326
2123008438,110
105026485,15
105026471,16
105026458,16
42898408,327
105026456,16
42898404,327
105026453,16
2885587054,331
105026449,16
105026447,16
105026445,16
42898394,303
2123008389,109
42898391,303
42898387,303
42898380,303
42898377,303
2885587028,330
42898373,303
42898355,346
42898348,343
42898313,327
42898306,327
42898300,327
42898298,307
42898273,210
42898265,210
42898256,343
42898244,227
42898218,328
42898209,328
105026253,34
105026242,36
105026238,36
105026233,36
42898165,347
42898159,347
105026194,52
105026188,37
105026186,37
42898126,343
42898118,323
1167494444,162
42898096,249
42898092,249
42898088,249
42898085,249
42898067,269
42898064,290
105026104,16
105026092,16
105026090,16
42898039,210
105026088,16
105026085,16
42898031,210
105026079,16
105026076,16
105026074,16
105026071,16
105026067,16
105026066,16
42898015,266
42898011,266
42898008,266
42898006,266
42897997,266
42897988,266
42897983,266
42897980,266
42897949,286
1167494279,162
42897942,286
42897932,306
42897923,306
42897914,306
1397132095,306
42897908,306
42897903,306
42897896,306
42897886,286
42897879,286
42897872,286
42897868,286
42897859,326
42897850,306
42897846,306
42897835,306
42897828,306
42897819,288
42897805,330
1452968574,108
105025830,36
42897780,289
105025827,36
42897773,346
105025819,13
105025817,13
42897765,343
105025813,13
42897753,201
42897737,209
42897727,230
1167494053,162
105025730,33
105025726,33
2836827605,56
42897667,349
105025715,33
105025673,33
105025671,33
105025665,15
105025630,14
105025609,14
42897393,269
42897385,288
42897377,288
42897371,308
42897366,288
42897361,288
42897348,288
105025397,57
105025395,57
105025393,57
105025390,57
42897331,288
42897320,267
1396345071,276
42897312,308
42897290,308
42897275,288
42897257,210
42897243,210
105025283,33
42897211,311
42897207,324
105025255,33
42897197,323
42897180,323
42897173,323
105025196,18
1397131329,306
105025193,18
42897142,327
42897132,327
42897125,327
105025171,18
42897119,327
42897115,327
42897111,327
105025159,18
105025158,18
42897099,249
105025147,18
42897095,249
105025138,38
2854128501,22
42897086,249
105025127,38
105025119,53
105025117,53
42896971,249
105025008,16
105025006,16
105025002,16
1962575019,203
105024995,36
105024994,36
42896944,229
105024992,36
105024989,36
105024987,36
105024983,36
105024981,36
105024974,72
105024969,72
42896918,229
42896911,229
42896906,229
42896900,229
105024948,53
42896896,229
105024941,73
105024937,74
105024928,74
42896867,229
42896850,331
42896840,229
42896831,209
42896827,209
595757816,233
595757814,213
42896819,209
595757810,213
595757809,213
595757808,213
595757807,213
595757801,213
42896805,209
595757798,213
595757797,213
595757784,213
42896787,208
42896784,208
595757773,233
42896778,208
595757757,213
105024809,55
105024801,55
105024799,55
42896748,307
105024797,55
105024794,55
105024789,55
105024784,55
105024778,35
105024774,35
105024772,35
42896709,307
42896704,229
42896701,229
42896690,266
42896683,248
42896678,248
42896660,267
42896655,267
